datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-10-01 18:00:00,4,0,1,3,22.96,26.515,64,7.0015,613
2012-10-01 19:00:00,4,0,1,2,22.14,25.76,68,7.0015,516
2012-10-01 20:00:00,4,0,1,3,22.14,25.76,68,0.0,262
2012-10-01 21:00:00,4,0,1,2,22.14,25.76,73,8.9981,218
2012-10-01 22:00:00,4,0,1,3,22.14,25.76,77,6.0032,207
2012-10-01 23:00:00,4,0,1,3,22.14,25.76,77,0.0,105
2012-10-02 00:00:00,4,0,1,2,22.96,26.515,73,0.0,31
2012-10-02 01:00:00,4,0,1,2,22.14,25.76,77,7.0015,11
2012-10-02 02:00:00,4,0,1,2,22.14,25.76,77,7.0015,2
2012-10-02 03:00:00,4,0,1,2,22.14,25.76,88,12.998,5
2012-10-02 04:00:00,4,0,1,2,22.96,26.515,83,6.0032,10
2012-10-02 05:00:00,4,0,1,2,22.96,26.515,83,8.9981,43
2012-10-02 06:00:00,4,0,1,3,23.78,27.275,83,7.0015,179
2012-10-02 07:00:00,4,0,1,3,23.78,27.275,83,7.0015,260
2012-10-02 08:00:00,4,0,1,3,24.6,27.275,88,0.0,134
2012-10-02 09:00:00,4,0,1,3,23.78,27.275,88,8.9981,86
2012-10-02 10:00:00,4,0,1,3,23.78,27.275,88,8.9981,45
2012-10-02 11:00:00,4,0,1,3,23.78,27.275,94,8.9981,99
2012-10-02 12:00:00,4,0,1,2,24.6,27.275,88,12.998,104
2012-10-02 13:00:00,4,0,1,2,24.6,27.275,88,8.9981,154
2012-10-02 14:00:00,4,0,1,3,24.6,27.275,88,8.9981,163
2012-10-02 15:00:00,4,0,1,3,25.42,28.79,83,8.9981,209
2012-10-02 16:00:00,4,0,1,3,25.42,28.03,88,8.9981,374
2012-10-02 17:00:00,4,0,1,3,25.42,28.03,88,7.0015,715
2012-10-02 18:00:00,4,0,1,3,25.42,27.275,94,6.0032,687
2012-10-02 19:00:00,4,0,1,3,25.42,27.275,94,0.0,395
2012-10-02 20:00:00,4,0,1,3,25.42,27.275,94,8.9981,306
2012-10-02 21:00:00,4,0,1,3,25.42,27.275,94,7.0015,289
2012-10-02 22:00:00,4,0,1,2,25.42,27.275,94,7.0015,240
2012-10-02 23:00:00,4,0,1,2,25.42,27.275,94,0.0,98
2012-10-03 00:00:00,4,0,1,3,25.42,27.275,94,0.0,52
2012-10-03 01:00:00,4,0,1,2,25.42,27.275,94,0.0,19
2012-10-03 02:00:00,4,0,1,2,25.42,27.275,94,0.0,9
2012-10-03 03:00:00,4,0,1,2,24.6,25.76,94,0.0,7
2012-10-03 04:00:00,4,0,1,2,24.6,25.0,100,0.0,11
2012-10-03 05:00:00,4,0,1,2,25.42,27.275,94,7.0015,34
2012-10-03 06:00:00,4,0,1,2,24.6,25.76,94,8.9981,177
2012-10-03 07:00:00,4,0,1,2,24.6,25.76,94,12.998,515
2012-10-03 08:00:00,4,0,1,2,25.42,28.03,88,7.0015,809
2012-10-03 09:00:00,4,0,1,2,25.42,28.79,83,12.998,362
2012-10-03 10:00:00,4,0,1,1,27.06,30.305,78,11.0014,175
2012-10-03 11:00:00,4,0,1,1,27.06,30.305,78,11.0014,230
2012-10-03 12:00:00,4,0,1,2,28.7,32.575,70,7.0015,358
2012-10-03 13:00:00,4,0,1,2,28.7,33.335,74,7.0015,279
2012-10-03 14:00:00,4,0,1,2,29.52,34.09,70,11.0014,251
2012-10-03 15:00:00,4,0,1,2,29.52,34.09,62,11.0014,319
2012-10-03 16:00:00,4,0,1,2,29.52,33.335,58,0.0,478
2012-10-03 17:00:00,4,0,1,1,28.7,32.575,65,0.0,917
2012-10-03 18:00:00,4,0,1,1,28.7,32.575,65,0.0,810
2012-10-03 19:00:00,4,0,1,1,28.7,32.575,65,0.0,593
2012-10-03 20:00:00,4,0,1,1,28.7,32.575,65,0.0,497
2012-10-03 21:00:00,4,0,1,2,27.06,31.06,74,0.0,209
2012-10-03 22:00:00,4,0,1,1,27.06,31.06,74,0.0,241
2012-10-03 23:00:00,4,0,1,2,27.06,30.305,78,0.0,220
2012-10-04 00:00:00,4,0,1,3,26.24,28.79,89,0.0,76
2012-10-04 01:00:00,4,0,1,2,25.42,27.275,94,0.0,25
2012-10-04 02:00:00,4,0,1,1,26.24,28.79,89,0.0,13
2012-10-04 03:00:00,4,0,1,2,25.42,28.03,88,0.0,11
2012-10-04 04:00:00,4,0,1,2,26.24,28.79,89,0.0,10
2012-10-04 05:00:00,4,0,1,3,26.24,28.79,89,7.0015,39
2012-10-04 06:00:00,4,0,1,3,25.42,27.275,94,6.0032,133
2012-10-04 07:00:00,4,0,1,2,26.24,28.79,89,6.0032,391
2012-10-04 08:00:00,4,0,1,1,26.24,28.79,89,0.0,738
2012-10-04 09:00:00,4,0,1,2,26.24,28.79,89,12.998,359
2012-10-04 10:00:00,4,0,1,2,27.06,30.305,83,8.9981,177
2012-10-04 11:00:00,4,0,1,2,28.7,32.575,70,7.0015,214
2012-10-04 12:00:00,4,0,1,2,29.52,33.335,54,12.998,288
2012-10-04 13:00:00,4,0,1,2,29.52,33.335,58,22.0028,294
2012-10-04 14:00:00,4,0,1,1,28.7,32.575,61,16.9979,267
2012-10-04 15:00:00,4,0,1,1,29.52,33.335,54,19.0012,325
2012-10-04 16:00:00,4,0,1,1,28.7,32.575,54,19.0012,497
2012-10-04 17:00:00,4,0,1,1,28.7,32.575,51,15.0013,901
2012-10-04 18:00:00,4,0,1,1,27.06,31.06,57,7.0015,887
2012-10-04 19:00:00,4,0,1,1,27.06,31.06,57,7.0015,534
2012-10-04 20:00:00,4,0,1,1,26.24,30.305,65,7.0015,441
2012-10-04 21:00:00,4,0,1,1,25.42,30.305,69,0.0,321
2012-10-04 22:00:00,4,0,1,1,26.24,31.06,47,8.9981,232
2012-10-04 23:00:00,4,0,1,1,24.6,31.06,56,6.0032,155
2012-10-05 00:00:00,4,0,1,1,22.96,26.515,73,0.0,102
2012-10-05 01:00:00,4,0,1,1,22.14,25.76,68,7.0015,46
2012-10-05 02:00:00,4,0,1,1,22.14,25.76,73,6.0032,11
2012-10-05 03:00:00,4,0,1,1,22.14,25.76,73,0.0,16
2012-10-05 04:00:00,4,0,1,1,22.14,25.76,77,0.0,11
2012-10-05 05:00:00,4,0,1,1,21.32,25.0,77,0.0,41
2012-10-05 06:00:00,4,0,1,1,21.32,25.0,83,0.0,137
2012-10-05 07:00:00,4,0,1,1,21.32,25.0,83,7.0015,428
2012-10-05 08:00:00,4,0,1,1,23.78,27.275,64,0.0,785
2012-10-05 09:00:00,4,0,1,1,24.6,30.305,60,6.0032,384
2012-10-05 10:00:00,4,0,1,1,27.06,31.06,54,0.0,260
2012-10-05 11:00:00,4,0,1,1,28.7,32.575,48,12.998,304
2012-10-05 12:00:00,4,0,1,1,29.52,32.575,42,11.0014,468
2012-10-05 13:00:00,4,0,1,1,28.7,32.575,48,0.0,424
2012-10-05 14:00:00,4,0,1,1,30.34,32.575,37,15.0013,400
2012-10-05 15:00:00,4,0,1,1,29.52,32.575,39,16.9979,470
2012-10-05 16:00:00,4,0,1,1,29.52,32.575,37,0.0,634
2012-10-05 17:00:00,4,0,1,1,28.7,31.82,42,11.0014,900
2012-10-05 18:00:00,4,0,1,1,26.24,31.06,57,8.9981,761
2012-10-05 19:00:00,4,0,1,1,25.42,29.545,73,11.0014,500
2012-10-05 20:00:00,4,0,1,1,24.6,28.79,78,8.9981,372
2012-10-05 21:00:00,4,0,1,1,24.6,29.545,69,15.0013,267
2012-10-05 22:00:00,4,0,1,1,24.6,29.545,73,19.0012,264
2012-10-05 23:00:00,4,0,1,1,23.78,27.275,78,15.0013,171
2012-10-06 00:00:00,4,0,0,1,22.96,26.515,83,11.0014,191
2012-10-06 01:00:00,4,0,0,1,22.96,26.515,83,16.9979,141
2012-10-06 02:00:00,4,0,0,1,22.96,26.515,78,12.998,75
2012-10-06 03:00:00,4,0,0,1,22.14,25.76,77,15.0013,56
2012-10-06 04:00:00,4,0,0,1,22.14,25.76,83,16.9979,11
2012-10-06 05:00:00,4,0,0,1,22.14,25.76,83,12.998,10
2012-10-06 06:00:00,4,0,0,1,22.14,25.76,88,16.9979,30
2012-10-06 07:00:00,4,0,0,1,22.14,25.76,83,19.9995,84
2012-10-06 08:00:00,4,0,0,1,22.96,26.515,83,12.998,206
2012-10-06 09:00:00,4,0,0,1,24.6,29.545,73,12.998,395
2012-10-06 10:00:00,4,0,0,1,25.42,30.305,69,19.0012,539
2012-10-06 11:00:00,4,0,0,1,26.24,30.305,65,16.9979,647
2012-10-06 12:00:00,4,0,0,1,28.7,32.575,54,7.0015,743
2012-10-06 13:00:00,4,0,0,2,26.24,31.06,57,35.0008,710
2012-10-06 14:00:00,4,0,0,2,24.6,31.06,56,27.9993,576
2012-10-06 15:00:00,4,0,0,1,24.6,31.06,46,27.9993,620
2012-10-06 16:00:00,4,0,0,1,24.6,31.06,43,35.0008,659
2012-10-06 17:00:00,4,0,0,1,22.14,25.76,49,26.0027,610
2012-10-06 18:00:00,4,0,0,1,21.32,25.0,48,27.9993,495
2012-10-06 19:00:00,4,0,0,1,19.68,23.485,55,15.0013,341
2012-10-06 20:00:00,4,0,0,1,19.68,23.485,55,16.9979,247
2012-10-06 21:00:00,4,0,0,1,18.86,22.725,59,8.9981,215
2012-10-06 22:00:00,4,0,0,1,18.04,21.97,62,8.9981,185
2012-10-06 23:00:00,4,0,0,1,18.04,21.97,62,8.9981,179
2012-10-07 00:00:00,4,0,0,1,18.04,21.97,62,11.0014,127
2012-10-07 01:00:00,4,0,0,1,18.04,21.97,54,15.0013,109
2012-10-07 02:00:00,4,0,0,1,17.22,21.21,62,8.9981,74
2012-10-07 03:00:00,4,0,0,2,18.04,21.97,62,8.9981,22
2012-10-07 04:00:00,4,0,0,2,18.04,21.97,54,16.9979,11
2012-10-07 05:00:00,4,0,0,2,18.04,21.97,54,8.9981,10
2012-10-07 06:00:00,4,0,0,2,18.04,21.97,54,12.998,23
2012-10-07 07:00:00,4,0,0,3,17.22,21.21,58,11.0014,35
2012-10-07 08:00:00,4,0,0,3,17.22,21.21,67,8.9981,62
2012-10-07 09:00:00,4,0,0,3,16.4,20.455,71,8.9981,86
2012-10-07 10:00:00,4,0,0,2,17.22,21.21,67,12.998,185
2012-10-07 11:00:00,4,0,0,2,17.22,21.21,71,7.0015,336
2012-10-07 12:00:00,4,0,0,2,17.22,21.21,71,0.0,392
2012-10-07 13:00:00,4,0,0,2,18.04,21.97,72,6.0032,320
2012-10-07 14:00:00,4,0,0,2,18.04,21.97,67,0.0,314
2012-10-07 15:00:00,4,0,0,3,17.22,21.21,77,8.9981,306
2012-10-07 16:00:00,4,0,0,3,16.4,20.455,82,11.0014,333
2012-10-07 17:00:00,4,0,0,3,16.4,20.455,82,15.0013,157
2012-10-07 18:00:00,4,0,0,3,16.4,20.455,82,12.998,106
2012-10-07 19:00:00,4,0,0,2,16.4,20.455,82,7.0015,114
2012-10-07 20:00:00,4,0,0,1,16.4,20.455,82,8.9981,116
2012-10-07 21:00:00,4,0,0,1,15.58,19.695,87,7.0015,113
2012-10-07 22:00:00,4,0,0,1,15.58,19.695,87,8.9981,79
2012-10-07 23:00:00,4,0,0,1,14.76,17.425,93,8.9981,80
2012-10-08 00:00:00,4,1,0,1,15.58,19.695,76,19.0012,51
2012-10-08 01:00:00,4,1,0,1,13.94,16.665,87,11.0014,37
2012-10-08 02:00:00,4,1,0,1,13.94,16.665,81,12.998,15
2012-10-08 03:00:00,4,1,0,1,13.94,17.425,81,7.0015,10
2012-10-08 04:00:00,4,1,0,1,13.12,16.665,87,8.9981,7
2012-10-08 05:00:00,4,1,0,1,13.94,15.91,76,15.0013,19
2012-10-08 06:00:00,4,1,0,1,13.94,17.425,76,7.0015,59
2012-10-08 07:00:00,4,1,0,2,13.94,16.665,76,11.0014,154
2012-10-08 08:00:00,4,1,0,2,14.76,17.425,71,15.0013,397
2012-10-08 09:00:00,4,1,0,2,15.58,19.695,66,11.0014,332
2012-10-08 10:00:00,4,1,0,2,15.58,19.695,68,8.9981,298
2012-10-08 11:00:00,4,1,0,2,16.4,20.455,62,6.0032,308
2012-10-08 12:00:00,4,1,0,2,17.22,21.21,63,11.0014,341
2012-10-08 13:00:00,4,1,0,2,17.22,21.21,62,12.998,405
2012-10-08 14:00:00,4,1,0,2,17.22,21.21,58,7.0015,420
2012-10-08 15:00:00,4,1,0,3,17.22,21.21,58,12.998,370
2012-10-08 16:00:00,4,1,0,3,17.22,21.21,58,12.998,377
2012-10-08 17:00:00,4,1,0,2,17.22,21.21,66,16.9979,497
2012-10-08 18:00:00,4,1,0,2,17.22,21.21,66,19.0012,456
2012-10-08 19:00:00,4,1,0,2,16.4,20.455,71,16.9979,371
2012-10-08 20:00:00,4,1,0,3,16.4,20.455,71,15.0013,227
2012-10-08 21:00:00,4,1,0,2,16.4,20.455,76,15.0013,151
2012-10-08 22:00:00,4,1,0,3,16.4,20.455,76,16.9979,107
2012-10-08 23:00:00,4,1,0,2,16.4,20.455,71,15.0013,69
2012-10-09 00:00:00,4,0,1,2,15.58,19.695,82,15.0013,31
2012-10-09 01:00:00,4,0,1,3,14.76,17.425,87,15.0013,13
2012-10-09 02:00:00,4,0,1,3,14.76,16.665,87,16.9979,7
2012-10-09 03:00:00,4,0,1,3,14.76,16.665,87,19.0012,3
2012-10-09 04:00:00,4,0,1,3,14.76,17.425,87,11.0014,7
2012-10-09 05:00:00,4,0,1,2,15.58,19.695,82,12.998,19
2012-10-09 06:00:00,4,0,1,2,15.58,19.695,82,16.9979,143
2012-10-09 07:00:00,4,0,1,1,15.58,19.695,83,16.9979,362
2012-10-09 08:00:00,4,0,1,2,17.22,21.21,80,12.998,713
2012-10-09 09:00:00,4,0,1,2,17.22,21.21,77,15.0013,382
2012-10-09 10:00:00,4,0,1,2,18.04,21.97,75,15.0013,164
2012-10-09 11:00:00,4,0,1,2,19.68,23.485,69,12.998,193
2012-10-09 12:00:00,4,0,1,2,19.68,23.485,69,12.998,260
2012-10-09 13:00:00,4,0,1,2,20.5,24.24,67,8.9981,238
2012-10-09 14:00:00,4,0,1,2,22.14,25.76,64,12.998,244
2012-10-09 15:00:00,4,0,1,2,21.32,25.0,63,11.0014,254
2012-10-09 16:00:00,4,0,1,2,20.5,24.24,72,11.0014,424
2012-10-09 17:00:00,4,0,1,2,21.32,25.0,68,11.0014,806
2012-10-09 18:00:00,4,0,1,2,20.5,24.24,72,15.0013,784
2012-10-09 19:00:00,4,0,1,2,20.5,24.24,72,11.0014,514
2012-10-09 20:00:00,4,0,1,2,20.5,24.24,72,11.0014,360
2012-10-09 21:00:00,4,0,1,2,19.68,23.485,77,8.9981,225
2012-10-09 22:00:00,4,0,1,2,19.68,23.485,77,6.0032,162
2012-10-09 23:00:00,4,0,1,2,19.68,23.485,77,6.0032,84
2012-10-10 00:00:00,4,0,1,2,18.86,22.725,88,6.0032,33
2012-10-10 01:00:00,4,0,1,2,18.86,22.725,88,0.0,8
2012-10-10 02:00:00,4,0,1,2,18.86,22.725,88,0.0,8
2012-10-10 03:00:00,4,0,1,2,18.86,22.725,88,0.0,6
2012-10-10 04:00:00,4,0,1,2,18.86,22.725,88,7.0015,6
2012-10-10 05:00:00,4,0,1,2,18.86,22.725,88,6.0032,40
2012-10-10 06:00:00,4,0,1,2,18.86,22.725,88,6.0032,175
2012-10-10 07:00:00,4,0,1,1,18.86,22.725,82,7.0015,507
2012-10-10 08:00:00,4,0,1,1,20.5,24.24,77,11.0014,839
2012-10-10 09:00:00,4,0,1,1,22.14,25.76,60,19.0012,366
2012-10-10 10:00:00,4,0,1,1,22.96,26.515,52,19.9995,217
2012-10-10 11:00:00,4,0,1,1,22.14,25.76,52,12.998,291
2012-10-10 12:00:00,4,0,1,1,22.14,25.76,56,15.0013,390
2012-10-10 13:00:00,4,0,1,1,22.96,26.515,49,0.0,297
2012-10-10 14:00:00,4,0,1,1,24.6,31.06,40,11.0014,271
2012-10-10 15:00:00,4,0,1,1,24.6,31.06,40,11.0014,319
2012-10-10 16:00:00,4,0,1,1,24.6,31.06,40,15.0013,566
2012-10-10 17:00:00,4,0,1,1,23.78,27.275,43,15.0013,948
2012-10-10 18:00:00,4,0,1,2,22.96,26.515,49,11.0014,844
2012-10-10 19:00:00,4,0,1,2,22.96,26.515,46,39.0007,566
2012-10-10 20:00:00,4,0,1,1,21.32,25.0,48,32.9975,392
2012-10-10 21:00:00,4,0,1,1,20.5,24.24,51,23.9994,269
2012-10-10 22:00:00,4,0,1,1,18.86,22.725,55,19.9995,197
2012-10-10 23:00:00,4,0,1,1,18.04,21.97,58,12.998,136
2012-10-11 00:00:00,4,0,1,1,18.04,21.97,51,8.9981,42
2012-10-11 01:00:00,4,0,1,1,18.04,21.97,47,12.998,11
2012-10-11 02:00:00,4,0,1,1,17.22,21.21,50,8.9981,11
2012-10-11 03:00:00,4,0,1,1,17.22,21.21,47,19.9995,3
2012-10-11 04:00:00,4,0,1,1,16.4,20.455,50,16.9979,10
2012-10-11 05:00:00,4,0,1,1,14.76,17.425,50,11.0014,42
2012-10-11 06:00:00,4,0,1,1,14.76,17.425,50,11.0014,159
2012-10-11 07:00:00,4,0,1,1,14.76,16.665,50,16.9979,478
2012-10-11 08:00:00,4,0,1,1,15.58,19.695,46,26.0027,798
2012-10-11 09:00:00,4,0,1,1,16.4,20.455,43,26.0027,355
2012-10-11 10:00:00,4,0,1,1,18.04,21.97,41,23.9994,204
2012-10-11 11:00:00,4,0,1,1,18.86,22.725,36,0.0,251
2012-10-11 12:00:00,4,0,1,1,18.86,22.725,36,0.0,326
2012-10-11 13:00:00,4,0,1,1,20.5,24.24,31,7.0015,291
2012-10-11 14:00:00,4,0,1,1,21.32,25.0,32,6.0032,348
2012-10-11 15:00:00,4,0,1,1,21.32,25.0,34,11.0014,460
2012-10-11 16:00:00,4,0,1,1,20.5,24.24,36,8.9981,481
2012-10-11 17:00:00,4,0,1,1,20.5,24.24,39,19.0012,827
2012-10-11 18:00:00,4,0,1,1,18.86,22.725,44,11.0014,692
2012-10-11 19:00:00,4,0,1,1,18.04,21.97,51,8.9981,743
2012-10-11 20:00:00,4,0,1,1,17.22,21.21,62,11.0014,415
2012-10-11 21:00:00,4,0,1,1,17.22,21.21,62,8.9981,260
2012-10-11 22:00:00,4,0,1,1,16.4,20.455,66,11.0014,177
2012-10-11 23:00:00,4,0,1,1,17.22,21.21,58,6.0032,186
2012-10-12 00:00:00,4,0,1,1,16.4,20.455,66,7.0015,68
2012-10-12 01:00:00,4,0,1,1,16.4,20.455,66,6.0032,37
2012-10-12 02:00:00,4,0,1,1,16.4,20.455,66,6.0032,16
2012-10-12 03:00:00,4,0,1,1,14.76,18.18,76,6.0032,6
2012-10-12 04:00:00,4,0,1,1,14.76,18.18,76,7.0015,8
2012-10-12 05:00:00,4,0,1,1,14.76,18.18,81,6.0032,35
2012-10-12 06:00:00,4,0,1,1,13.94,17.425,81,6.0032,143
2012-10-12 07:00:00,4,0,1,1,14.76,18.18,81,6.0032,392
2012-10-12 08:00:00,4,0,1,1,17.22,21.21,71,6.0032,745
2012-10-12 09:00:00,4,0,1,1,20.5,24.24,39,19.9995,400
2012-10-12 10:00:00,4,0,1,1,21.32,25.0,36,19.9995,275
2012-10-12 11:00:00,4,0,1,1,22.14,25.76,37,23.9994,313
2012-10-12 12:00:00,4,0,1,1,22.14,25.76,39,31.0009,387
2012-10-12 13:00:00,4,0,1,1,22.96,26.515,37,26.0027,381
2012-10-12 14:00:00,4,0,1,1,22.96,26.515,37,31.0009,371
2012-10-12 15:00:00,4,0,1,1,21.32,25.0,42,30.0026,455
2012-10-12 16:00:00,4,0,1,1,18.86,22.725,41,23.9994,520
2012-10-12 17:00:00,4,0,1,1,18.86,22.725,38,26.0027,837
2012-10-12 18:00:00,4,0,1,1,18.04,21.97,38,19.9995,642
2012-10-12 19:00:00,4,0,1,1,17.22,21.21,41,15.0013,493
2012-10-12 20:00:00,4,0,1,1,17.22,21.21,47,8.9981,308
2012-10-12 21:00:00,4,0,1,1,16.4,20.455,54,12.998,190
2012-10-12 22:00:00,4,0,1,1,16.4,20.455,47,19.9995,160
2012-10-12 23:00:00,4,0,1,1,14.76,17.425,57,12.998,100
2012-10-13 00:00:00,4,0,0,1,14.76,18.18,57,6.0032,249
2012-10-13 01:00:00,4,0,0,1,13.94,16.665,53,8.9981,146
2012-10-13 02:00:00,4,0,0,1,13.94,16.665,53,12.998,67
2012-10-13 03:00:00,4,0,0,1,13.12,15.15,66,15.0013,15
2012-10-13 04:00:00,4,0,0,1,12.3,15.15,65,11.0014,11
2012-10-13 05:00:00,4,0,0,1,12.3,14.395,61,12.998,11
2012-10-13 06:00:00,4,0,0,1,12.3,14.395,61,12.998,28
2012-10-13 07:00:00,4,0,0,1,12.3,15.15,61,11.0014,70
2012-10-13 08:00:00,4,0,0,1,13.94,17.425,53,7.0015,174
2012-10-13 09:00:00,4,0,0,1,14.76,18.18,50,6.0032,266
2012-10-13 10:00:00,4,0,0,1,16.4,20.455,43,0.0,347
2012-10-13 11:00:00,4,0,0,1,17.22,21.21,35,8.9981,527
2012-10-13 12:00:00,4,0,0,1,18.04,21.97,35,0.0,573
2012-10-13 13:00:00,4,0,0,1,18.86,22.725,36,12.998,670
2012-10-13 14:00:00,4,0,0,1,19.68,23.485,33,12.998,597
2012-10-13 15:00:00,4,0,0,1,20.5,24.24,36,12.998,615
2012-10-13 16:00:00,4,0,0,1,20.5,24.24,31,12.998,637
2012-10-13 17:00:00,4,0,0,1,18.86,22.725,38,11.0014,528
2012-10-13 18:00:00,4,0,0,1,18.86,22.725,44,8.9981,473
2012-10-13 19:00:00,4,0,0,1,18.04,21.97,44,11.0014,332
2012-10-13 20:00:00,4,0,0,1,16.4,20.455,54,6.0032,255
2012-10-13 21:00:00,4,0,0,1,16.4,20.455,58,12.998,204
2012-10-13 22:00:00,4,0,0,1,16.4,20.455,62,0.0,189
2012-10-13 23:00:00,4,0,0,1,17.22,21.21,58,19.9995,125
2012-10-14 00:00:00,4,0,0,1,16.4,20.455,71,16.9979,111
2012-10-14 01:00:00,4,0,0,1,17.22,21.21,77,19.0012,112
2012-10-14 02:00:00,4,0,0,1,16.4,20.455,76,6.0032,66
2012-10-14 03:00:00,4,0,0,1,17.22,21.21,77,19.9995,28
2012-10-14 04:00:00,4,0,0,1,17.22,21.21,77,19.0012,12
2012-10-14 05:00:00,4,0,0,1,16.4,20.455,82,12.998,11
2012-10-14 06:00:00,4,0,0,1,16.4,20.455,82,11.0014,24
2012-10-14 07:00:00,4,0,0,1,17.22,21.21,82,15.0013,51
2012-10-14 08:00:00,4,0,0,1,18.04,21.97,77,12.998,132
2012-10-14 09:00:00,4,0,0,2,19.68,23.485,67,19.0012,223
2012-10-14 10:00:00,4,0,0,1,22.14,25.76,56,12.998,428
2012-10-14 11:00:00,4,0,0,1,22.96,26.515,52,19.9995,494
2012-10-14 12:00:00,4,0,0,1,25.42,31.06,46,22.0028,562
2012-10-14 13:00:00,4,0,0,1,26.24,31.06,41,30.0026,619
2012-10-14 14:00:00,4,0,0,1,27.06,31.06,39,27.9993,617
2012-10-14 15:00:00,4,0,0,1,27.06,31.06,39,27.9993,568
2012-10-14 16:00:00,4,0,0,1,26.24,31.06,41,19.9995,581
2012-10-14 17:00:00,4,0,0,1,26.24,31.06,44,12.998,539
2012-10-14 18:00:00,4,0,0,1,23.78,27.275,60,16.9979,453
2012-10-14 19:00:00,4,0,0,1,22.96,26.515,64,15.0013,336
2012-10-14 20:00:00,4,0,0,1,22.14,25.76,73,15.0013,246
2012-10-14 21:00:00,4,0,0,1,22.96,26.515,73,30.0026,196
2012-10-14 22:00:00,4,0,0,1,22.96,26.515,73,26.0027,125
2012-10-14 23:00:00,4,0,0,2,22.96,26.515,68,19.0012,105
2012-10-15 00:00:00,4,0,1,2,22.96,26.515,73,16.9979,48
2012-10-15 01:00:00,4,0,1,2,23.78,27.275,64,26.0027,29
2012-10-15 02:00:00,4,0,1,2,23.78,27.275,64,23.9994,6
2012-10-15 03:00:00,4,0,1,2,22.96,26.515,73,16.9979,4
2012-10-15 04:00:00,4,0,1,2,22.96,26.515,68,15.0013,10
2012-10-15 05:00:00,4,0,1,2,22.96,26.515,73,19.0012,40
2012-10-15 06:00:00,4,0,1,2,22.96,26.515,73,19.9995,147
2012-10-15 07:00:00,4,0,1,2,23.78,27.275,68,22.0028,476
2012-10-15 08:00:00,4,0,1,2,24.6,30.305,64,26.0027,737
2012-10-15 09:00:00,4,0,1,3,24.6,29.545,69,26.0027,359
2012-10-15 10:00:00,4,0,1,2,24.6,29.545,73,26.0027,168
2012-10-15 11:00:00,4,0,1,2,24.6,29.545,73,26.0027,263
2012-10-15 12:00:00,4,0,1,3,24.6,28.79,78,22.0028,284
2012-10-15 13:00:00,4,0,1,2,22.96,26.515,88,15.0013,146
2012-10-15 14:00:00,4,0,1,2,24.6,28.79,78,19.0012,185
2012-10-15 15:00:00,4,0,1,1,24.6,28.79,78,22.0028,260
2012-10-15 16:00:00,4,0,1,1,22.96,26.515,64,19.9995,447
2012-10-15 17:00:00,4,0,1,1,22.96,26.515,64,16.9979,766
2012-10-15 18:00:00,4,0,1,3,22.14,25.76,77,8.9981,592
2012-10-15 19:00:00,4,0,1,3,21.32,25.0,83,6.0032,239
2012-10-15 20:00:00,4,0,1,2,21.32,25.0,72,26.0027,256
2012-10-15 21:00:00,4,0,1,1,21.32,25.0,59,22.0028,206
2012-10-15 22:00:00,4,0,1,1,20.5,24.24,59,19.0012,126
2012-10-15 23:00:00,4,0,1,1,18.86,22.725,63,15.0013,81
2012-10-16 00:00:00,4,0,1,1,18.86,22.725,63,26.0027,48
2012-10-16 01:00:00,4,0,1,1,18.04,21.97,67,12.998,13
2012-10-16 02:00:00,4,0,1,1,18.04,21.97,67,8.9981,3
2012-10-16 03:00:00,4,0,1,1,17.22,21.21,67,7.0015,2
2012-10-16 04:00:00,4,0,1,1,17.22,21.21,67,11.0014,7
2012-10-16 05:00:00,4,0,1,1,17.22,21.21,67,16.9979,52
2012-10-16 06:00:00,4,0,1,1,17.22,21.21,67,11.0014,172
2012-10-16 07:00:00,4,0,1,1,17.22,21.21,67,6.0032,525
2012-10-16 08:00:00,4,0,1,1,18.04,21.97,62,0.0,835
2012-10-16 09:00:00,4,0,1,1,19.68,23.485,55,16.9979,355
2012-10-16 10:00:00,4,0,1,1,20.5,24.24,48,19.0012,222
2012-10-16 11:00:00,4,0,1,1,20.5,24.24,45,27.9993,228
2012-10-16 12:00:00,4,0,1,2,21.32,25.0,45,22.0028,325
2012-10-16 13:00:00,4,0,1,1,21.32,25.0,45,19.0012,328
2012-10-16 14:00:00,4,0,1,1,22.14,25.76,39,16.9979,308
2012-10-16 15:00:00,4,0,1,1,22.14,25.76,41,22.0028,346
2012-10-16 16:00:00,4,0,1,1,22.14,25.76,39,19.0012,446
2012-10-16 17:00:00,4,0,1,1,21.32,25.0,39,12.998,943
2012-10-16 18:00:00,4,0,1,1,20.5,24.24,42,11.0014,838
2012-10-16 19:00:00,4,0,1,1,19.68,23.485,48,0.0,531
2012-10-16 20:00:00,4,0,1,1,18.86,22.725,55,0.0,432
2012-10-16 21:00:00,4,0,1,1,18.86,22.725,63,0.0,195
2012-10-16 22:00:00,4,0,1,1,16.4,20.455,71,6.0032,181
2012-10-16 23:00:00,4,0,1,1,16.4,20.455,71,0.0,199
2012-10-17 00:00:00,4,0,1,1,15.58,19.695,76,0.0,49
2012-10-17 01:00:00,4,0,1,1,15.58,19.695,76,0.0,17
2012-10-17 02:00:00,4,0,1,1,15.58,19.695,76,0.0,16
2012-10-17 03:00:00,4,0,1,1,14.76,18.94,87,0.0,7
